Data,Máxima,Mínima,Previsão
2021.12.24 04:45:00,1.13296,1.13242,1.1324439
2021.12.24 05:00:00,1.13296,1.13242,1.1324944
2021.12.24 05:15:00,1.13306,1.13242,1.132627
2021.12.24 05:30:00,1.13306,1.13251,1.132524
2021.12.24 05:45:00,1.13306,1.13273,1.1326797
2021.12.24 06:00:00,1.1334,1.13273,1.1327267
2021.12.24 06:15:00,1.1334,1.1328,1.1328381
2021.12.24 06:30:00,1.1334,1.1328,1.1328624
2021.12.24 06:45:00,1.1334,1.1329,1.1329021
2021.12.24 07:00:00,1.13339,1.1326,1.1331607
2021.12.24 07:15:00,1.13339,1.1326,1.1331972
2021.12.24 07:30:00,1.13338,1.1326,1.13324
2021.12.24 07:45:00,1.13337,1.1326,1.1332276
2021.12.24 08:00:00,1.13308,1.13274,1.132997
2021.12.24 08:15:00,1.13308,1.13274,1.1328608
2021.12.24 08:30:00,1.1331,1.13281,1.1327859
2021.12.24 08:45:00,1.1331,1.13285,1.1328872
2021.12.24 09:00:00,1.1331,1.13285,1.1328708
2021.12.24 09:15:00,1.13325,1.13289,1.1328496
2021.12.24 09:30:00,1.13349,1.13301,1.1329645
2021.12.24 09:45:00,1.13387,1.13301,1.1330242
2021.12.24 10:00:00,1.13404,1.13305,1.133013
2021.12.24 10:15:00,1.13404,1.1331,1.1330698
2021.12.24 10:30:00,1.13408,1.1334,1.1332715
2021.12.24 10:45:00,1.13408,1.1334,1.1336278
2021.12.24 11:00:00,1.13408,1.13351,1.1336148
2021.12.24 11:15:00,1.13427,1.1337,1.1336172
2021.12.24 11:30:00,1.13427,1.13372,1.1338352
2021.12.24 11:45:00,1.13427,1.13357,1.1339381
2021.12.24 12:00:00,1.13427,1.13354,1.1339458
2021.12.24 12:15:00,1.13418,1.13354,1.1340606
2021.12.24 12:30:00,1.13407,1.13341,1.1339042
2021.12.24 12:45:00,1.13407,1.1334,1.13367
2021.12.24 13:00:00,1.13406,1.13254,1.1338342
2021.12.24 13:15:00,1.13374,1.13254,1.1337806
2021.12.24 13:30:00,1.13363,1.13254,1.1335548
2021.12.24 13:45:00,1.13348,1.1325,1.1334459
2021.12.24 14:00:00,1.13314,1.13124,1.132945
2021.12.24 14:15:00,1.13314,1.13124,1.1327795
2021.12.24 14:30:00,1.1328,1.13124,1.1327946
2021.12.24 14:45:00,1.13325,1.13124,1.1326146
2021.12.24 15:00:00,1.13325,1.13151,1.1320721
2021.12.24 15:15:00,1.13325,1.13153,1.13175
2021.12.24 15:30:00,1.13325,1.13157,1.1316923
2021.12.24 15:45:00,1.13247,1.13182,1.1322399
2021.12.24 16:00:00,1.1327,1.13182,1.132139
2021.12.24 16:15:00,1.1327,1.13182,1.1319491
2021.12.24 16:30:00,1.1327,1.13182,1.1318734
2021.12.24 16:45:00,1.1327,1.13149,1.1319197
2021.12.24 17:00:00,1.13246,1.13149,1.1322783
2021.12.24 17:15:00,1.13239,1.13043,1.132222
2021.12.24 17:30:00,1.13183,1.13039,1.1319994
2021.12.24 17:45:00,1.1318,1.13039,1.1316719
2021.12.27 00:00:00,1.13139,1.13039,1.13166
2021.12.27 00:15:00,1.13223,1.13039,1.1307366
2021.12.27 00:30:00,1.1325,1.13053,1.1305883
2021.12.27 00:45:00,1.13252,1.13053,1.1309263
2021.12.27 01:00:00,1.13252,1.13059,1.1307611
2021.12.27 01:15:00,1.13252,1.13157,1.1315848
2021.12.27 01:30:00,1.13252,1.13157,1.1322376
2021.12.27 01:45:00,1.13233,1.13157,1.1323153
2021.12.27 02:00:00,1.13227,1.13131,1.1322194
2021.12.27 02:15:00,1.13212,1.13131,1.1318288
2021.12.27 02:30:00,1.13222,1.13131,1.1318578
2021.12.27 02:45:00,1.13222,1.13131,1.1319052
2021.12.27 03:00:00,1.13222,1.13158,1.1317037
2021.12.27 03:15:00,1.13222,1.1316,1.1317976
2021.12.27 03:30:00,1.13221,1.1316,1.1320208
2021.12.27 03:45:00,1.13205,1.1316,1.1319541
2021.12.27 04:00:00,1.13193,1.1316,1.1318057
2021.12.27 04:15:00,1.13193,1.13164,1.1317438
2021.12.27 04:30:00,1.13205,1.13174,1.1317159
2021.12.27 04:45:00,1.1322,1.13178,1.1317924
2021.12.27 05:00:00,1.13232,1.13179,1.1318003
2021.12.27 05:15:00,1.13241,1.13179,1.1318239
2021.12.27 05:30:00,1.13241,1.13202,1.1319208
2021.12.27 05:45:00,1.13241,1.13179,1.132025
2021.12.27 06:00:00,1.13241,1.13173,1.1321743
2021.12.27 06:15:00,1.13235,1.13168,1.1322457
2021.12.27 06:30:00,1.13224,1.13162,1.1322347
2021.12.27 06:45:00,1.13188,1.13145,1.1319572
2021.12.27 07:00:00,1.13181,1.13134,1.1317945
2021.12.27 07:15:00,1.13175,1.13128,1.1317185
2021.12.27 07:30:00,1.13169,1.13125,1.1316701
2021.12.27 07:45:00,1.13193,1.13125,1.1315203
2021.12.27 08:00:00,1.13193,1.13125,1.1314265
2021.12.27 08:15:00,1.13193,1.13125,1.1313585
2021.12.27 08:30:00,1.13217,1.13137,1.1313403
2021.12.27 08:45:00,1.13261,1.13156,1.1316662
2021.12.27 09:00:00,1.13299,1.13158,1.1316433
2021.12.27 09:15:00,1.13336,1.13169,1.1316892
2021.12.27 09:30:00,1.13336,1.13171,1.1319383
2021.12.27 09:45:00,1.13336,1.13129,1.1323316
2021.12.27 10:00:00,1.13336,1.13095,1.1327183
2021.12.27 10:15:00,1.13276,1.13022,1.1327387
2021.12.27 10:30:00,1.13194,1.13022,1.1321248
2021.12.27 10:45:00,1.13148,1.13022,1.1315966
2021.12.27 11:00:00,1.1312,1.13022,1.1312191
2021.12.27 11:15:00,1.13179,1.13048,1.1308533
2021.12.27 11:30:00,1.13181,1.13053,1.1307827
2021.12.27 11:45:00,1.13223,1.13053,1.1308562
2021.12.27 12:00:00,1.13223,1.13064,1.1307752
2021.12.27 12:15:00,1.13223,1.1311,1.1312522
2021.12.27 12:30:00,1.13223,1.1311,1.1315688
2021.12.27 12:45:00,1.13207,1.1311,1.1319056
2021.12.27 13:00:00,1.13201,1.1311,1.1318989
2021.12.27 13:15:00,1.13201,1.13038,1.1315935
2021.12.27 13:30:00,1.13201,1.13029,1.1316358
2021.12.27 13:45:00,1.13184,1.13029,1.1315708
2021.12.27 14:00:00,1.13175,1.13029,1.1315099
2021.12.27 14:15:00,1.13175,1.13029,1.1308719
2021.12.27 14:30:00,1.13175,1.13044,1.130537
2021.12.27 14:45:00,1.13175,1.13053,1.1306648
2021.12.27 15:00:00,1.13135,1.13053,1.1311469
2021.12.27 15:15:00,1.13139,1.13084,1.1309936
2021.12.27 15:30:00,1.13196,1.13084,1.131003
2021.12.27 15:45:00,1.13296,1.13084,1.1310549
2021.12.27 16:00:00,1.13304,1.13098,1.1310714
2021.12.27 16:15:00,1.13304,1.13128,1.1311716
2021.12.27 16:30:00,1.13304,1.13167,1.1315472
2021.12.27 16:45:00,1.13304,1.1319,1.1321685
2021.12.27 17:00:00,1.13297,1.13121,1.1326257
2021.12.27 17:15:00,1.13292,1.13121,1.1327295
2021.12.27 17:30:00,1.13272,1.13121,1.1326188
2021.12.27 17:45:00,1.13293,1.13121,1.1322103
2021.12.27 18:00:00,1.13308,1.13172,1.1318057
2021.12.27 18:15:00,1.13308,1.13221,1.1320908
2021.12.27 18:30:00,1.13308,1.13244,1.1324705
2021.12.27 18:45:00,1.13308,1.13226,1.1327071
2021.12.27 19:00:00,1.13282,1.13226,1.1327338
2021.12.27 19:15:00,1.13282,1.13226,1.1326553
2021.12.27 19:30:00,1.13291,1.13226,1.1326092
2021.12.27 19:45:00,1.13291,1.13236,1.1324388
2021.12.27 20:00:00,1.13291,1.13239,1.1324966
2021.12.27 20:15:00,1.13291,1.13227,1.1325457
2021.12.27 20:30:00,1.13264,1.1321,1.1326516
2021.12.27 20:45:00,1.13271,1.1321,1.1324923
2021.12.27 21:00:00,1.13271,1.1321,1.1324358
2021.12.27 21:15:00,1.13271,1.1321,1.1323285
2021.12.27 21:30:00,1.13271,1.13229,1.1323988
2021.12.27 21:45:00,1.1327,1.13229,1.1324732
2021.12.27 22:00:00,1.13297,1.13229,1.1324499
2021.12.27 22:15:00,1.13297,1.13233,1.1325172
2021.12.27 22:30:00,1.13297,1.13232,1.1325573
2021.12.27 22:45:00,1.13297,1.13232,1.1325847
2021.12.27 23:00:00,1.13273,1.13232,1.1326597
2021.12.27 23:15:00,1.13262,1.13219,1.1324843
2021.12.27 23:30:00,1.13262,1.13213,1.1324133
2021.12.27 23:45:00,1.13262,1.13213,1.1324717
2021.12.28 00:00:00,1.13254,1.13213,1.1325161
2021.12.28 00:15:00,1.13283,1.13213,1.1322877
2021.12.28 00:30:00,1.13283,1.13221,1.132186
2021.12.28 00:45:00,1.13285,1.13241,1.13233
2021.12.28 01:00:00,1.13288,1.13249,1.1324193
2021.12.28 01:15:00,1.13292,1.13271,1.132645
2021.12.28 01:30:00,1.13296,1.13271,1.1327192
2021.12.28 01:45:00,1.13296,1.13237,1.1327757
2021.12.28 02:00:00,1.13305,1.13237,1.1328089
2021.12.28 02:15:00,1.13306,1.13237,1.132811
2021.12.28 02:30:00,1.13306,1.13233,1.1328236
2021.12.28 02:45:00,1.13306,1.13199,1.1326616
2021.12.28 03:00:00,1.13306,1.1319,1.1328276
2021.12.28 03:15:00,1.13259,1.13176,1.1326857
2021.12.28 03:30:00,1.13259,1.13174,1.132498
2021.12.28 03:45:00,1.13218,1.13174,1.1322055
2021.12.28 04:00:00,1.13264,1.13174,1.1319877
2021.12.28 04:15:00,1.13264,1.13174,1.1318789
2021.12.28 04:30:00,1.13264,1.13174,1.1317985
2021.12.28 04:45:00,1.13264,1.13189,1.1319072
2021.12.28 05:00:00,1.13256,1.13189,1.1322141
2021.12.28 05:15:00,1.13258,1.13189,1.1320732
2021.12.28 05:30:00,1.13258,1.1319,1.131931
2021.12.28 05:45:00,1.13258,1.13196,1.132016
2021.12.28 06:00:00,1.13264,1.13228,1.1322706
2021.12.28 06:15:00,1.13266,1.13228,1.132394
2021.12.28 06:30:00,1.13279,1.13234,1.1323631
2021.12.28 06:45:00,1.13279,1.13241,1.1323755
2021.12.28 07:00:00,1.13279,1.1325,1.1325082
2021.12.28 07:15:00,1.13279,1.13244,1.1325166
2021.12.28 07:30:00,1.13279,1.13244,1.1325651
2021.12.28 07:45:00,1.13282,1.13244,1.1325619
2021.12.28 08:00:00,1.13282,1.13244,1.1326386
2021.12.28 08:15:00,1.13282,1.13244,1.132508
2021.12.28 08:30:00,1.13282,1.13218,1.1324749
2021.12.28 08:45:00,1.13278,1.13203,1.132633
2021.12.28 09:00:00,1.13264,1.13157,1.1325483
2021.12.28 09:15:00,1.1326,1.13149,1.1325254
2021.12.28 09:30:00,1.13304,1.13149,1.13234
2021.12.28 09:45:00,1.13304,1.13149,1.1321505
2021.12.28 10:00:00,1.13304,1.13149,1.1318479
2021.12.28 10:15:00,1.13304,1.13154,1.1319205
2021.12.28 10:30:00,1.13284,1.13154,1.132387
2021.12.28 10:45:00,1.13284,1.13154,1.1320239
2021.12.28 11:00:00,1.13301,1.13202,1.1320374
2021.12.28 11:15:00,1.13323,1.13227,1.1322342
2021.12.28 11:30:00,1.13323,1.13227,1.1324618
2021.12.28 11:45:00,1.13323,1.13256,1.1324669
2021.12.28 12:00:00,1.13323,1.13275,1.1327782
2021.12.28 12:15:00,1.13322,1.13256,1.1328775
2021.12.28 12:30:00,1.13322,1.13256,1.1329643
2021.12.28 12:45:00,1.13323,1.13256,1.1330287
2021.12.28 13:00:00,1.13323,1.13256,1.1329316
2021.12.28 13:15:00,1.13323,1.1328,1.1328303
2021.12.28 13:30:00,1.13323,1.1328,1.1330285
2021.12.28 13:45:00,1.13323,1.1328,1.1330887
2021.12.28 14:00:00,1.13323,1.13259,1.1330652
2021.12.28 14:15:00,1.13323,1.13243,1.1330348
2021.12.28 14:30:00,1.13323,1.13243,1.1330947
2021.12.28 14:45:00,1.13319,1.13243,1.1331162
2021.12.28 15:00:00,1.13319,1.13206,1.132846
2021.12.28 15:15:00,1.1331,1.13131,1.132847
2021.12.28 15:30:00,1.13309,1.13073,1.1328049
2021.12.28 15:45:00,1.13308,1.13024,1.1328278
2021.12.28 16:00:00,1.13222,1.12916,1.1323978
2021.12.28 16:15:00,1.1318,1.12916,1.1318213
2021.12.28 16:30:00,1.1311,1.12916,1.1311644
2021.12.28 16:45:00,1.13088,1.12894,1.1305759
2021.12.28 17:00:00,1.13074,1.12888,1.1303016
2021.12.28 17:15:00,1.13068,1.12888,1.1298596
2021.12.28 17:30:00,1.13199,1.12888,1.1295708
2021.12.28 17:45:00,1.132,1.12888,1.1293539
2021.12.28 18:00:00,1.132,1.1294,1.1293823
2021.12.28 18:15:00,1.132,1.13058,1.1301492
2021.12.28 18:30:00,1.13201,1.13078,1.1312842
2021.12.28 18:45:00,1.13201,1.13078,1.1312568
2021.12.28 19:00:00,1.13201,1.13083,1.1311463
2021.12.28 19:15:00,1.13201,1.1301,1.131305
2021.12.28 19:30:00,1.13195,1.13,1.131716
2021.12.28 19:45:00,1.13112,1.12999,1.1312922
2021.12.28 20:00:00,1.13098,1.12999,1.1309916
2021.12.28 20:15:00,1.1305,1.12984,1.1305778
2021.12.28 20:30:00,1.13042,1.12984,1.1302319
2021.12.28 20:45:00,1.13027,1.12982,1.1301411
2021.12.28 21:00:00,1.13023,1.12982,1.1301521
2021.12.28 21:15:00,1.13041,1.12982,1.1300334
2021.12.28 21:30:00,1.13064,1.12982,1.1299464
2021.12.28 21:45:00,1.13087,1.12986,1.1298741
2021.12.28 22:00:00,1.13113,1.13013,1.130043
2021.12.28 22:15:00,1.1313,1.13024,1.1301981
2021.12.28 22:30:00,1.13134,1.13045,1.130415
2021.12.28 22:45:00,1.13134,1.13074,1.1306672
2021.12.28 23:00:00,1.13134,1.13074,1.1309392
2021.12.28 23:15:00,1.13134,1.13074,1.1310233
2021.12.28 23:30:00,1.13102,1.13074,1.1310471
2021.12.28 23:45:00,1.13102,1.13066,1.1308491
2021.12.29 00:00:00,1.13102,1.13053,1.1308054
2021.12.29 00:15:00,1.13103,1.13052,1.1307871
2021.12.29 00:30:00,1.1313,1.13052,1.1308542
2021.12.29 00:45:00,1.13135,1.13052,1.1307461
2021.12.29 01:00:00,1.13135,1.13052,1.130616
2021.12.29 01:15:00,1.13135,1.13094,1.1308135
2021.12.29 01:30:00,1.13135,1.13094,1.1311228
2021.12.29 01:45:00,1.13134,1.13094,1.1311576
2021.12.29 02:00:00,1.13126,1.13061,1.1311858
2021.12.29 02:15:00,1.13115,1.13061,1.1311065
2021.12.29 02:30:00,1.13115,1.13029,1.1310197
2021.12.29 02:45:00,1.13109,1.12966,1.1310058
2021.12.29 03:00:00,1.13109,1.12966,1.1308688
2021.12.29 03:15:00,1.13074,1.12966,1.1308033
2021.12.29 03:30:00,1.13051,1.12966,1.1304864
2021.12.29 03:45:00,1.13056,1.12968,1.130003
2021.12.29 04:00:00,1.13064,1.12973,1.1299214
2021.12.29 04:15:00,1.13085,1.12988,1.1299064
2021.12.29 04:30:00,1.13085,1.13013,1.1300962
2021.12.29 04:45:00,1.13085,1.13013,1.1303036
2021.12.29 05:00:00,1.13085,1.13039,1.1304426
2021.12.29 05:15:00,1.13084,1.13032,1.1306924
2021.12.29 05:30:00,1.13076,1.13032,1.1306717
2021.12.29 05:45:00,1.13061,1.13023,1.1305959
2021.12.29 06:00:00,1.13059,1.13023,1.1305063
2021.12.29 06:15:00,1.13059,1.13023,1.1304775
2021.12.29 06:30:00,1.13048,1.13023,1.1304536
2021.12.29 06:45:00,1.13067,1.13024,1.1303397
2021.12.29 07:00:00,1.13067,1.13025,1.1302977
2021.12.29 07:15:00,1.13067,1.13025,1.1302941
2021.12.29 07:30:00,1.13067,1.13025,1.1303527
2021.12.29 07:45:00,1.13055,1.13025,1.1304773
2021.12.29 08:00:00,1.13052,1.12992,1.1304206
2021.12.29 08:15:00,1.13052,1.12976,1.1303607
2021.12.29 08:30:00,1.13052,1.12967,1.1303515
2021.12.29 08:45:00,1.13027,1.12967,1.1303133
2021.12.29 09:00:00,1.13017,1.12967,1.1300638
2021.12.29 09:15:00,1.13014,1.12907,1.1298971
2021.12.29 09:30:00,1.13014,1.12807,1.1298965
2021.12.29 09:45:00,1.13014,1.12807,1.1299367
2021.12.29 10:00:00,1.13,1.12807,1.1299146
2021.12.29 10:15:00,1.12919,1.12753,1.1294149
2021.12.29 10:30:00,1.12888,1.1273,1.1286507
2021.12.29 10:45:00,1.12881,1.1273,1.1286511
2021.12.29 11:00:00,1.12869,1.1273,1.1285372
2021.12.29 11:15:00,1.12831,1.1273,1.1280868
2021.12.29 11:30:00,1.12858,1.12747,1.1276776
2021.12.29 11:45:00,1.12871,1.12747,1.1277478
2021.12.29 12:00:00,1.12876,1.12778,1.1277943
2021.12.29 12:15:00,1.12876,1.12777,1.1279626
2021.12.29 12:30:00,1.12993,1.12777,1.1282351
2021.12.29 12:45:00,1.13024,1.12777,1.1284543
2021.12.29 13:00:00,1.13024,1.12777,1.1284156
2021.12.29 13:15:00,1.13024,1.12853,1.1283741
2021.12.29 13:30:00,1.13024,1.12921,1.1292206
2021.12.29 13:45:00,1.13023,1.12911,1.129901
2021.12.29 14:00:00,1.13024,1.12911,1.1300098
2021.12.29 14:15:00,1.13025,1.12911,1.129653
2021.12.29 14:30:00,1.13119,1.12911,1.12962
2021.12.29 14:45:00,1.13196,1.12937,1.1294873
2021.12.29 15:00:00,1.13214,1.12954,1.1296704
2021.12.29 15:15:00,1.13214,1.13017,1.1299546
2021.12.29 15:30:00,1.13292,1.13072,1.130701
2021.12.29 15:45:00,1.1338,1.13121,1.1312847
2021.12.29 16:00:00,1.13495,1.13121,1.131666
2021.12.29 16:15:00,1.1358,1.13161,1.1315928
2021.12.29 16:30:00,1.13586,1.13281,1.1323487
2021.12.29 16:45:00,1.13624,1.13362,1.1332394
2021.12.29 17:00:00,1.13681,1.13449,1.1342108
2021.12.29 17:15:00,1.13681,1.13428,1.1350027
2021.12.29 17:30:00,1.13681,1.13428,1.1353734
2021.12.29 17:45:00,1.13681,1.13416,1.1358287
2021.12.29 18:00:00,1.13527,1.13348,1.135375
2021.12.29 18:15:00,1.13527,1.13348,1.1347597
2021.12.29 18:30:00,1.13503,1.13348,1.1347902
2021.12.29 18:45:00,1.13444,1.13348,1.1345258
2021.12.29 19:00:00,1.13444,1.13351,1.1338828
2021.12.29 19:15:00,1.13444,1.13351,1.1336206
2021.12.29 19:30:00,1.13444,1.13359,1.1339281
2021.12.29 19:45:00,1.13414,1.13338,1.1339056
2021.12.29 20:00:00,1.13414,1.13338,1.1336972
2021.12.29 20:15:00,1.13429,1.13338,1.1337968
2021.12.29 20:30:00,1.13429,1.13338,1.133775
2021.12.29 20:45:00,1.13429,1.13348,1.1336738
2021.12.29 21:00:00,1.13429,1.13371,1.1337945
2021.12.29 21:15:00,1.13429,1.13371,1.1340245
2021.12.29 21:30:00,1.13434,1.13371,1.133992
2021.12.29 21:45:00,1.13445,1.13382,1.1339383
2021.12.29 22:00:00,1.13491,1.13397,1.1340476
2021.12.29 22:15:00,1.13516,1.13408,1.1341223
2021.12.29 22:30:00,1.13516,1.13416,1.1341748
2021.12.29 22:45:00,1.13516,1.13416,1.1342762
2021.12.29 23:00:00,1.13516,1.13459,1.1345472
2021.12.29 23:15:00,1.13498,1.1342,1.1347464
2021.12.29 23:30:00,1.13495,1.1342,1.1348274
2021.12.29 23:45:00,1.13473,1.1342,1.1347263
2021.12.30 00:00:00,1.13472,1.1342,1.1346395
2021.12.30 00:15:00,1.13509,1.13423,1.1343437
2021.12.30 00:30:00,1.13509,1.1343,1.1343718
2021.12.30 00:45:00,1.13512,1.1343,1.134512
2021.12.30 01:00:00,1.1359,1.1343,1.1345814
2021.12.30 01:15:00,1.1359,1.13479,1.1347426
2021.12.30 01:30:00,1.1359,1.13479,1.1349106
2021.12.30 01:45:00,1.1359,1.13479,1.1350187
2021.12.30 02:00:00,1.1359,1.13479,1.1355301
2021.12.30 02:15:00,1.13526,1.13472,1.1351655
2021.12.30 02:30:00,1.13526,1.13459,1.1350725
2021.12.30 02:45:00,1.13523,1.13437,1.135089
2021.12.30 03:00:00,1.13506,1.13437,1.135028
2021.12.30 03:15:00,1.13492,1.13431,1.13483
2021.12.30 03:30:00,1.13466,1.13431,1.1346943
2021.12.30 03:45:00,1.13463,1.13421,1.1344901
2021.12.30 04:00:00,1.13461,1.13421,1.1344932
2021.12.30 04:15:00,1.13466,1.13421,1.1344635
2021.12.30 04:30:00,1.13466,1.13413,1.134502
2021.12.30 04:45:00,1.13466,1.13402,1.1343061
2021.12.30 05:00:00,1.13466,1.13366,1.1343157
2021.12.30 05:15:00,1.13456,1.13355,1.134425
2021.12.30 05:30:00,1.13426,1.13336,1.1342484
2021.12.30 05:45:00,1.13404,1.13314,1.1340734
2021.12.30 06:00:00,1.1337,1.13313,1.1337976
2021.12.30 06:15:00,1.1336,1.13291,1.133604
2021.12.30 06:30:00,1.1334,1.1329,1.1334372
2021.12.30 06:45:00,1.13326,1.13238,1.1332446
2021.12.30 07:00:00,1.13321,1.13238,1.1331623
2021.12.30 07:15:00,1.13305,1.13237,1.1330197
2021.12.30 07:30:00,1.13301,1.13181,1.132959
2021.12.30 07:45:00,1.13282,1.13153,1.1326628
2021.12.30 08:00:00,1.1326,1.13142,1.1325582
2021.12.30 08:15:00,1.13251,1.13142,1.132476
2021.12.30 08:30:00,1.13193,1.13142,1.1321001
2021.12.30 08:45:00,1.13228,1.13142,1.1317232
2021.12.30 09:00:00,1.13228,1.13143,1.131617
2021.12.30 09:15:00,1.13228,1.13098,1.1316502
2021.12.30 09:30:00,1.13228,1.1304,1.1315595
2021.12.30 09:45:00,1.13228,1.1304,1.131934
2021.12.30 10:00:00,1.13171,1.12995,1.1317776
2021.12.30 10:15:00,1.13114,1.12995,1.1312819
2021.12.30 10:30:00,1.13108,1.12992,1.1307464
2021.12.30 10:45:00,1.13098,1.12992,1.1308231
2021.12.30 11:00:00,1.13068,1.12992,1.130384
2021.12.30 11:15:00,1.13089,1.12992,1.130312
2021.12.30 11:30:00,1.13122,1.12992,1.1301017
2021.12.30 11:45:00,1.13136,1.12993,1.1302158
2021.12.30 12:00:00,1.13164,1.12994,1.130145
2021.12.30 12:15:00,1.1319,1.13056,1.130472
2021.12.30 12:30:00,1.13238,1.13087,1.1308943
2021.12.30 12:45:00,1.13239,1.13106,1.1311121
2021.12.30 13:00:00,1.13252,1.13131,1.1313711
2021.12.30 13:15:00,1.13269,1.13168,1.1316249
2021.12.30 13:30:00,1.13271,1.13168,1.1320648
2021.12.30 13:45:00,1.13378,1.13168,1.1320163
2021.12.30 14:00:00,1.13439,1.13182,1.1322118
2021.12.30 14:15:00,1.13439,1.13182,1.1322249
2021.12.30 14:30:00,1.13439,1.13267,1.1323864
2021.12.30 14:45:00,1.13439,1.13254,1.1331846
2021.12.30 15:00:00,1.13428,1.13025,1.1339291
2021.12.30 15:15:00,1.13375,1.12977,1.1335021
2021.12.30 15:30:00,1.13349,1.12977,1.1333838
2021.12.30 15:45:00,1.13331,1.12977,1.1329663
2021.12.30 16:00:00,1.13377,1.12977,1.1314498
2021.12.30 16:15:00,1.13393,1.13069,1.1307925
2021.12.30 16:30:00,1.13393,1.13177,1.1315608
2021.12.30 16:45:00,1.13393,1.13152,1.1323065
2021.12.30 17:00:00,1.13393,1.13073,1.1330204
2021.12.30 17:15:00,1.13383,1.13073,1.1334363
2021.12.30 17:30:00,1.13313,1.13073,1.1326795
2021.12.30 17:45:00,1.13313,1.13073,1.1318679
2021.12.30 18:00:00,1.13313,1.13146,1.1322601
2021.12.30 18:15:00,1.13267,1.13146,1.1324425
2021.12.30 18:30:00,1.13246,1.13089,1.1323447
2021.12.30 18:45:00,1.13215,1.13089,1.1321471
2021.12.30 19:00:00,1.13209,1.13089,1.1317762
2021.12.30 19:15:00,1.13185,1.13089,1.131785
2021.12.30 19:30:00,1.13157,1.1306,1.1313198
2021.12.30 19:45:00,1.13157,1.13036,1.1312559
2021.12.30 20:00:00,1.13157,1.13031,1.1313514
2021.12.30 20:15:00,1.13128,1.13031,1.1313405
2021.12.30 20:30:00,1.13131,1.13031,1.1308674
2021.12.30 20:45:00,1.13154,1.13031,1.1305277
2021.12.30 21:00:00,1.13292,1.13035,1.1304483
2021.12.30 21:15:00,1.13296,1.13076,1.1306231
2021.12.30 21:30:00,1.13296,1.13121,1.1310114
2021.12.30 21:45:00,1.13296,1.1315,1.1313479
2021.12.30 22:00:00,1.13296,1.13176,1.1322155
2021.12.30 22:15:00,1.13263,1.13176,1.1324799
2021.12.30 22:30:00,1.13265,1.13176,1.1323804
2021.12.30 22:45:00,1.13268,1.13176,1.1321903
2021.12.30 23:00:00,1.13268,1.13186,1.1319621
2021.12.30 23:15:00,1.13268,1.13197,1.1322576
2021.12.30 23:30:00,1.13268,1.13197,1.1325139
2021.12.30 23:45:00,1.13251,1.13197,1.1324607
2021.12.31 00:00:00,1.13248,1.13197,1.1323863
2021.12.31 00:15:00,1.13248,1.13209,1.1321934
2021.12.31 00:30:00,1.13249,1.13209,1.1321486
2021.12.31 00:45:00,1.13249,1.13185,1.1322414
2021.12.31 01:00:00,1.13249,1.13185,1.1322219
2021.12.31 01:15:00,1.13268,1.13185,1.1322689
2021.12.31 01:30:00,1.13268,1.13185,1.1323652
2021.12.31 01:45:00,1.13268,1.13189,1.1320653
2021.12.31 02:00:00,1.13268,1.13209,1.1320664
2021.12.31 02:15:00,1.13279,1.13228,1.1323677
2021.12.31 02:30:00,1.13279,1.13228,1.1324551
2021.12.31 02:45:00,1.13279,1.13228,1.1324737
2021.12.31 03:00:00,1.13279,1.13191,1.1325344
2021.12.31 03:15:00,1.13257,1.1318,1.132428
2021.12.31 03:30:00,1.13242,1.13176,1.1323586
2021.12.31 03:45:00,1.13238,1.13153,1.1323335
2021.12.31 04:00:00,1.13196,1.13153,1.1320659
2021.12.31 04:15:00,1.13194,1.13153,1.1318465
2021.12.31 04:30:00,1.13194,1.13153,1.131779
2021.12.31 04:45:00,1.13194,1.13141,1.131696
2021.12.31 05:00:00,1.13194,1.13136,1.1317593
2021.12.31 05:15:00,1.13185,1.13136,1.1317856
2021.12.31 05:30:00,1.13181,1.13136,1.1317629
2021.12.31 05:45:00,1.13183,1.13136,1.1315464
2021.12.31 06:00:00,1.13183,1.13146,1.131452
2021.12.31 06:15:00,1.1321,1.13151,1.1314961
2021.12.31 06:30:00,1.13238,1.1316,1.1316171
2021.12.31 06:45:00,1.13248,1.1316,1.1316987
2021.12.31 07:00:00,1.13248,1.13088,1.1316577
2021.12.31 07:15:00,1.13248,1.13074,1.1318893
2021.12.31 07:30:00,1.13248,1.13074,1.1321561
2021.12.31 07:45:00,1.13247,1.13074,1.1323532
2021.12.31 08:00:00,1.13149,1.13074,1.1315383
2021.12.31 08:15:00,1.1316,1.13088,1.1310956
2021.12.31 08:30:00,1.1316,1.13088,1.1310366
2021.12.31 08:45:00,1.1316,1.13056,1.1310177
2021.12.31 09:00:00,1.1316,1.13033,1.1312693
2021.12.31 09:15:00,1.13147,1.13025,1.131271
2021.12.31 09:30:00,1.13172,1.13025,1.1311448
2021.12.31 09:45:00,1.13172,1.13025,1.1308194
2021.12.31 10:00:00,1.13182,1.13025,1.1305586
2021.12.31 10:15:00,1.13273,1.13068,1.1308632
2021.12.31 10:30:00,1.13352,1.13068,1.1311858
2021.12.31 10:45:00,1.13352,1.13068,1.1311232
2021.12.31 11:00:00,1.13356,1.13142,1.1313919
2021.12.31 11:15:00,1.13357,1.13248,1.1321568
2021.12.31 11:30:00,1.13357,1.13248,1.1329737
